Comment,Time.Stamp..sec.,Temperature..K.,Magnetic.Field..Oe.,Moment..emu.,M..Std..Err...emu.,Transport.Action,Averaging.Time..sec.,Frequency..Hz.,Peak.Amplitude..mm.,Center.Position..mm.,Lockin.Signal...V.,Lockin.Signal..V.,Range,M..Quad..Signal..emu.,AC.Moment..emu.,AC.M..Std.Err...emu.,AC.Phase..deg.,AC.Phase.Std..Err...deg.,AC.Susceptibility..emu.Oe.,AC.Suscept..Std.Err...emu.Oe.,AC.X...emu.Oe.,AC.X..Std.Err...emu.Oe.,AC.X....emu.Oe.,AC.X...Std.Err...emu.Oe.,AC.Drive..Oe.,AC.Frequency..Hz.,AC.Averaging.Time..sec.,AC.Cycles,AC.Range,AC.Measure.Type,AC.Signal...V.,AC.Signal....V.,AC.Trim.Coil.Ratio,AC.Trim.Coil.Phase,Min..Temperature..K.,Max..Temperature..K.,Min..Field..Oe.,Max..Field..Oe.,Mass..grams.,Motor.Lag..deg.,Pressure..Torr.,Measure.Count,Measurement.Number,SQUID.Status..code.,Motor.Status..code.,Measure.Status..code.,Motor.Current..amps.,Motor.Temp...C.,Temp..Status..code.,Field.Status..code.,Chamber.Status..code.,Chamber.Temp..K.,Redirection.State,Evercool.Status,Average.Temp..K.,Rotation.Angle..deg.,Rotator.state,DC.Moment.Fixed.Ctr..emu.,DC.Moment.Err.Fixed.Ctr..emu.,DC.Moment.Free.Ctr..emu.,DC.Moment.Err.Free.Ctr..emu.,DC.Fixed.Fit,DC.Free.Fit,DC.Calculated.Center..mm.,DC.Calculated.Center.Err..mm.,DC.Scan.Length..mm.,DC.Scan.Time..s.,DC.Number.of.Points,DC.Squid.Drift,DC.Min.V..V.,DC.Max.V..V.,DC.Scans.per.Measure,LS.Wavelength..nm.,LS.Status..code.,VSDO.03,VSDO.04,VSDO.05,VSDO.06,VSDO.07,VSDO.08,VSDO.09,VSDO.10,VSDO.11,VSDO.12,VSDO.13,VSDO.14,VSDO.15,VSDO.16,Map.01,Map.02,Map.03,Map.04,Map.05,Map.06,Map.07,Map.08,Map.09,Map.10,Map.11,Map.12,Map.13,Map.14,Map.15,Map.16
,3940098095.20601,9.99870872497559,0,0.0121832666328328,2.25607206783003e-06,1,2,11.9032497406006,5.00191461212174,31.7399986088276,15.7510887252908,2.25683360007892,10,2.07554288835592e-05,,,,,,,,,,,,,,,,,,,,,9.99870872497559,9.99870872497559,0,0,49.6650669261879,5.05506478396881,6.25493907928467,24,1,0,0,1,0.234222412109375,33.7243423461914,1,1,1,9.99870872497559,0,3158316192,9.99870872497559,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940098297.27178,13.9719257354736,0,0.0102018131885778,1.38630251029107e-06,1,2,11.9032497406006,4.99859034758082,31.7399986088276,13.1781596528045,1.8807385932175,10,1.17334202852191e-05,,,,,,,,,,,,,,,,,,,,,13.9719257354736,13.9719257354736,0,0,49.7451838494091,5.06693762489724,6.66180229187012,24,1,0,0,1,0.244903564453125,34.7018585205078,1,1,1,13.9719257354736,0,3158316384,13.9719257354736,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940098482.20264,17.9454517364502,0,0.00829716137193885,1.10074749390524e-06,1,2,11.9032497406006,4.99870017685097,31.7399986088276,10.7187092559918,1.52578257848467,10,6.54434575369609e-06,,,,,,,,,,,,,,,,,,,,,17.945348739624,17.9455547332764,0,0,49.870244412486,5.06813980333157,6.8738751411438,24,1,0,0,1,0.239791870117187,33.7243423461914,1,1,1,17.9455547332764,0,3158316736,17.9454517364502,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940098671.58696,21.9178667068481,0,0.00677525970577754,6.60419607463961e-07,1,2,11.9032497406006,4.99843739586412,31.7399986088276,8.75221281856191,1.24427589069904,10,4.14462529996661e-06,,,,,,,,,,,,,,,,,,,,,21.9178047180176,21.9179286956787,0,0,49.9265216658707,5.0680818225702,7.01786756515503,24,1,0,0,1,0.237197875976562,35.6793746948242,1,1,1,21.9178047180176,0,3158316352,21.9178667068481,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940098863.29954,25.8905057907104,0,0.00555518970974823,1.0602087862283e-06,1,2,11.9032497406006,4.99850438537004,31.7399986088276,7.17632819435439,1.01983945531775,10,3.09655792163529e-06,,,,,,,,,,,,,,,,,,,,,25.89040184021,25.8906097412109,0,0,49.868290341188,5.06832546670405,7.1473593711853,24,1,0,0,1,0.2410888671875,34.7018585205078,1,1,1,25.8906097412109,0,3158315840,25.8905057907104,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940099054.54085,29.8630113601685,0,0.00456868637191642,7.51604097442443e-07,1,2,11.9032497406006,4.9978829273068,31.7399986088276,5.90099370699898,0.838022463806721,10,2.10864424978358e-06,,,,,,,,,,,,,,,,,,,,,29.8629188537598,29.8631038665771,0,0,49.9046360673322,5.07103520354576,7.27050971984863,24,1,0,0,1,0.241012573242187,35.190616607666,1,1,1,29.8631038665771,0,3158316576,29.8630113601685,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940099247.76377,33.8351383209229,0,0.00376392532333172,4.38595849333998e-07,1,2,11.9032497406006,4.99790778694894,31.7399986088276,4.86158945535484,0.690375822763674,10,1.70920343621986e-06,,,,,,,,,,,,,,,,,,,,,33.8349990844727,33.835277557373,0,0,49.8112314592841,5.07004129713954,7.3400297164917,24,1,0,0,1,0.243682861328125,35.6793746948242,1,1,1,33.835277557373,0,3158316736,33.8351383209229,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940099443.58056,37.8069839477539,0,0.00310545120810884,5.8741164796636e-07,1,2,11.9032497406006,4.99762117861841,31.7399986088276,4.01093398254038,0.568356813684605,10,4.83739030543369e-07,,,,,,,,,,,,,,,,,,,,,37.8068695068359,37.8070983886719,0,0,49.9136247953034,5.07197654639428,7.41884469985962,24,1,0,0,1,0.246353149414062,35.190616607666,1,1,1,37.8070983886719,0,3158316832,37.8069839477539,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940099640.99563,41.7783679962158,0,0.00256417598841417,4.08079899216269e-07,1,2,11.9032497406006,4.99765092430316,31.7399986088276,3.31201347145955,0.468227661180591,10,-4.28503948117072e-07,,,,,,,,,,,,,,,,,,,,,41.7780723571777,41.7786636352539,0,0,49.8362435718995,5.07223235218073,7.50318098068237,24,1,0,0,1,0.243606567382813,36.6568908691406,1,1,1,41.7786636352539,0,3158316576,41.7783679962158,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940099839.19418,45.7487087249756,0,0.00212267181107692,3.52185987068943e-07,1,2,11.9032497406006,4.99748519613964,31.7399986088276,2.74165345875321,0.387340733026853,10,-5.47300077937679e-07,,,,,,,,,,,,,,,,,,,,,45.7484130859375,45.7490043640137,0,0,49.783874461111,5.07296218856383,7.55991315841675,24,1,0,0,1,0.244293212890625,35.6793746948242,1,1,1,45.7490043640137,0,3158316896,45.7487087249756,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
